UID No,Manufacturer,Engine Identification,Combustor Description,Eng Type,B/P Ratio,Pressure Ratio,Rated Thrust (kN),Fuel Flow T/O (kg/sec),Fuel Flow C/O (kg/sec),Fuel Flow App (kg/sec),Fuel Flow Idle (kg/sec),Fuel LTO Cycle (kg)  ,Fuel Heat of Combustion (MJ/kg),Fuel Hydrogen Content (% mass),Fuel Aromatics Content (% vol),nvPM EImass T/O (mg/kg),nvPM EImass C/O (mg/kg),nvPM EImass App (mg/kg),nvPM EImass Idle (mg/kg),nvPM EImass Max (mg/kg),nvPM EInum T/O (#/kg),nvPM EInum C/O (#/kg),nvPM EInum App (#/kg),nvPM EInum Idle (#/kg),nvPM EInum Max (#/kg),nvPM EImass_SL T/O (mg/kg),nvPM EImass_SL C/O (mg/kg),nvPM EImass_SL App (mg/kg),nvPM EImass_SL Idle (mg/kg),nvPM EInum_SL T/O (#/kg),nvPM EInum_SL C/O (#/kg),nvPM EInum_SL App (#/kg),nvPM EInum_SL Idle (#/kg),Ambient Baro Min (kPa),Ambient Baro Max (kPa),Ambient Temp Min (K),Ambient Temp Max (K)
01P08GE192,General Electric Company,CF34-8C5B1,LEC,TF,5.13,22.92098964,56.35896787,0.603445228,0.495319321,0.171283341,0.060872284,226.795615,43.18921646,13.67166667,17.51666667,14.54272654,2.513451228,0.866571604,1.816475518,14.54272654,186000000000000.0,37700000000000.0,1740000000000.0,3050000000000.0,186000000000000.0,18.29554053,3.14666778,0.978257405,2.116289204,671000000000000.0,130000000000000.0,3060000000000.0,8070000000000.0,98.1,98.6,290.7,296.3
01P08GE193,General Electric Company,CF34-8C5A2,LEC,TF,5.13,24.94007048,62.49751369,0.688446479,0.560878085,0.187939526,0.064363076,248.4625433,43.18921646,13.67166667,17.51666667,43.94228711,6.549976175,1.097673077,1.250967251,43.94228711,372000000000000.0,109000000000000.0,1870000000000.0,1740000000000.0,372000000000000.0,53.73221292,8.27824948,1.227244547,1.44503878,1210000000000000.0,395000000000000.0,3280000000000.0,3770000000000.0,98.1,98.6,290.7,296.3
01P08GE194,General Electric Company,CF34-8C5A3,LEC,TF,5.13,25.57957652,64.54369564,0.718074051,0.583569347,0.193551967,0.065528957,255.8679089,43.18921646,13.67166667,17.51666667,56.87378263,10.06094508,1.189524613,1.177670075,56.87378263,434000000000000.0,146000000000000.0,1880000000000.0,1440000000000.0,434000000000000.0,68.71287767,12.69760309,1.326996624,1.35835035,1330000000000000.0,529000000000000.0,3290000000000.0,2950000000000.0,98.1,98.6,290.7,296.3
01P08GE195,General Electric Company,CF34-8E2,LEC,TF,5.13,22.53012453,55.20243025,0.588059466,0.483375987,0.16817502,0.060215742,222.8026899,43.18921646,13.67166667,17.51666667,11.14260553,2.434939744,0.841050749,1.996253736,11.14260553,156000000000000.0,30100000000000.0,1690000000000.0,3390000000000.0,156000000000000.0,14.05477574,3.037089346,0.951640642,2.331391991,568000000000000.0,103000000000000.0,2980000000000.0,9320000000000.0,98.1,98.6,290.7,296.3
01P08GE196,General Electric Company,CF34-8E2A1,LEC,TF,5.13,23.85712592,59.16134748,0.641542455,0.524789274,0.178853939,0.062464636,236.5867448,43.18921646,13.67166667,17.51666667,25.71047723,3.405651786,0.957224345,1.484793684,25.71047723,267000000000000.0,63000000000000.0,1830000000000.0,2370000000000.0,267000000000000.0,32.00825248,4.292208798,1.075246598,1.721676493,931000000000000.0,225000000000000.0,3200000000000.0,5690000000000.0,98.1,98.6,290.7,296.3
01P08GE197,General Electric Company,CF34-8E5,LEC,TF,5.13,24.03310019,59.69513408,0.648932422,0.530489149,0.180302263,0.062768183,238.4706375,43.18921646,13.67166667,17.51666667,28.29895818,3.729933114,0.977997175,1.436590074,28.29895818,284000000000000.0,69100000000000.0,1840000000000.0,2250000000000.0,284000000000000.0,35.14059479,4.704908045,1.097658114,1.664558767,979000000000000.0,248000000000000.0,3220000000000.0,5330000000000.0,98.1,98.6,290.7,296.3
01P08GE198,General Electric Company,CF34-8E5A1,LEC,TF,5.13,24.94007048,62.49751369,0.688446479,0.560878085,0.187939526,0.064363076,248.4625433,43.18921646,13.67166667,17.51666667,43.94228711,6.549976175,1.097673077,1.250967251,43.94228711,372000000000000.0,109000000000000.0,1870000000000.0,1740000000000.0,372000000000000.0,53.73221292,8.27824948,1.227244547,1.44503878,1210000000000000.0,395000000000000.0,3280000000000.0,3770000000000.0,98.1,98.6,290.7,296.3
01P08GE199,General Electric Company,CF34-8E5A2,LEC,TF,5.13,25.57957652,64.54369564,0.718074051,0.583569347,0.193551967,0.065528957,255.8679089,43.18921646,13.67166667,17.51666667,56.87378263,10.06094508,1.189524613,1.177670075,56.87378263,434000000000000.0,146000000000000.0,1880000000000.0,1440000000000.0,434000000000000.0,68.71287767,12.69760309,1.326996624,1.35835035,1330000000000000.0,529000000000000.0,3290000000000.0,2950000000000.0,98.1,98.6,290.7,296.3
01P08GE200,General Electric Company,CF34-8E6,LEC,TF,5.13,24.03310019,59.69513408,0.648932422,0.530489149,0.180302263,0.062768183,238.4706375,43.18921646,13.67166667,17.51666667,28.29895818,3.729933114,0.977997175,1.436590074,28.29895818,284000000000000.0,69100000000000.0,1840000000000.0,2250000000000.0,284000000000000.0,35.14059479,4.704908045,1.097658114,1.664558767,979000000000000.0,248000000000000.0,3220000000000.0,5330000000000.0,98.1,98.6,290.7,296.3
01P08GE201,General Electric Company,CF34-8E6A1,LEC,TF,5.13,24.94007048,62.49751369,0.688446479,0.560878085,0.187939526,0.064363076,248.4625433,43.18921646,13.67166667,17.51666667,43.94228711,6.549976175,1.097673077,1.250967251,43.94228711,372000000000000.0,109000000000000.0,1870000000000.0,1740000000000.0,372000000000000.0,53.73221292,8.27824948,1.227244547,1.44503878,1210000000000000.0,395000000000000.0,3280000000000.0,3770000000000.0,98.1,98.6,290.7,296.3
01P11GE202,General Electric Company,CF34-10A16/16-B,SAC,TF,5.7,25.42511548,76.95423394,0.788575926,0.649919731,0.222143785,0.084246182,303.6481451,43.07965217,13.735,19.06666667,55.81301361,33.1541778,1.636618663,12.91740973,55.81301361,457000000000000.0,400000000000000.0,93100000000000.0,650000000000000.0,650000000000000.0,66.92840036,41.06338816,2.954905711,22.23839374,1340000000000000.0,1360000000000000.0,908000000000000.0,5710000000000000.0,98.1,98.6,293.2,298.4
01P08GE203,General Electric Company,CF34-10E2A1,SAC,TF,5.09,25.01492694,75.44183859,0.769908241,0.635030659,0.218291885,0.083499187,298.8089766,43.07965217,13.735,19.06666667,52.00956772,31.32339119,1.641522515,13.41632476,52.00956772,450000000000000.0,393000000000000.0,93000000000000.0,673000000000000.0,673000000000000.0,62.51293341,39.02495797,2.968139294,23.09965379,1330000000000000.0,1370000000000000.0,910000000000000.0,5920000000000000.0,98.1,98.6,293.2,298.4
01P17GE204,General Electric Company,GEnx-1B54/P2,TAPS,TF,9.3928,35.93995604,255.3279697,1.886566515,1.552672087,0.517952156,0.178413022,686.8213416,43.15346391,13.79333333,17.68333333,1.655951876,1.610743235,2.271678837,2.436627856,6.873217301,79425443595.0,76740548058.0,35100000000000.0,30500000000000.0,191000000000000.0,2.215423707,2.157710629,2.983099623,3.135641651,110000000000.0,106000000000.0,150000000000000.0,120000000000000.0,97.4,98.2,289.9,297.9
01P17GE205,General Electric Company,GEnx-1B58/P2,TAPS,TF,9.2336,37.99154866,271.3371223,2.031590095,1.669472138,0.548305049,0.183793133,724.007605,43.15346391,13.79333333,17.68333333,1.655318275,1.651411315,2.505173435,2.37936062,6.873217301,78555315549.0,78049541560.0,45200000000000.0,26400000000000.0,191000000000000.0,2.216369619,2.214849936,3.348073969,3.01920888,108000000000.0,108000000000.0,205000000000000.0,98500000000000.0,97.4,98.2,289.9,297.9
01P17GE206,General Electric Company,GEnx-1B64/P2,TAPS,TF,8.9854,41.42720078,298.0309054,2.279679954,1.868548816,0.599926388,0.19295318,787.3842954,43.15346391,13.79333333,17.68333333,1.696732903,1.654021079,3.015519183,2.31476497,6.873217301,76308508553.0,79330181069.0,65900000000000.0,21800000000000.0,191000000000000.0,2.28551852,2.213036017,4.147889024,2.883454598,105000000000.0,110000000000.0,328000000000000.0,75500000000000.0,97.4,98.2,289.9,297.9
01P17GE207,General Electric Company,GEnx-1B67/P2,TAPS,TF,8.8917,42.8037752,308.7066393,2.381360258,1.950195453,0.620476645,0.19653152,812.9464967,43.15346391,13.79333333,17.68333333,1.730959688,1.651442431,3.262123342,2.296277095,6.873217301,76039295062.0,79057502184.0,75500000000000.0,20600000000000.0,191000000000000.0,2.33814294,2.209436342,4.536112096,2.843763394,105000000000.0,109000000000.0,388000000000000.0,69600000000000.0,97.4,98.2,289.9,297.9
01P17GE208,General Electric Company,GEnx-1B70/72/P2,TAPS,TF,8.7863,44.46546316,321.6064844,2.507484153,2.050111786,0.645424229,0.200840648,844.1423161,43.15346391,13.79333333,17.68333333,1.785959889,1.653648165,3.583143725,2.277220225,6.873217301,76792382794.0,78266551863.0,87500000000000.0,19500000000000.0,191000000000000.0,2.418960911,2.214774502,5.042448061,2.80293118,106000000000.0,108000000000.0,467000000000000.0,63900000000000.0,97.4,98.2,289.9,297.9
01P17GE209,General Electric Company,GEnx-1B70/75/P2,TAPS,TF,8.7863,44.46546316,321.6064844,2.507484153,2.050111786,0.645424229,0.200840648,844.1423161,43.15346391,13.79333333,17.68333333,1.785959889,1.653648165,3.583143725,2.277220225,6.873217301,76792382794.0,78266551863.0,87500000000000.0,19500000000000.0,191000000000000.0,2.418960911,2.214774502,5.042448061,2.80293118,106000000000.0,108000000000.0,467000000000000.0,63900000000000.0,97.4,98.2,289.9,297.9
01P17GE210,General Electric Company,GEnx-1B70/P2,TAPS,TF,8.7863,44.46546316,321.6064844,2.507484153,2.050111786,0.645424229,0.200840648,844.1423161,43.15346391,13.79333333,17.68333333,1.785959889,1.653648165,3.583143725,2.277220225,6.873217301,76792382794.0,78266551863.0,87500000000000.0,19500000000000.0,191000000000000.0,2.418960911,2.214774502,5.042448061,2.80293118,106000000000.0,108000000000.0,467000000000000.0,63900000000000.0,97.4,98.2,289.9,297.9
01P17GE211,General Electric Company,GEnx-1B74/75/P2,TAPS,TF,8.6289,47.04101144,341.1786633,2.709458782,2.20382922,0.684092983,0.207669734,892.8498272,43.15346391,13.79333333,17.68333333,1.894367426,1.675008114,4.114368484,2.253074149,6.873217301,81138929286.0,76746123721.0,107000000000000.0,18200000000000.0,191000000000000.0,2.568006417,2.251449865,5.879468778,2.752560963,112000000000.0,106000000000.0,596000000000000.0,57800000000000.0,97.4,98.2,289.9,297.9
01P17GE212,General Electric Company,GEnx-1B75/P2,TAPS,TF,8.5981,47.57313264,345.1865117,2.752172069,2.235832686,0.692169448,0.209206909,903.2045864,43.15346391,13.79333333,17.68333333,1.918753019,1.682381009,4.233917698,2.248688159,6.873217301,82545766313.0,76484388306.0,111000000000000.0,18000000000000.0,191000000000000.0,2.59979175,2.263385917,6.067124304,2.743725422,114000000000.0,106000000000.0,624000000000000.0,56900000000000.0,97.4,98.2,289.9,297.9
01P17GE213,General Electric Company,GEnx-1B76/P2,TAPS,TF,8.5657,48.11205847,349.1854637,2.796271333,2.268088148,0.700283713,0.210794482,913.7385146,43.15346391,13.79333333,17.68333333,1.943859805,1.690851419,4.348439183,2.244448679,6.873217301,84144552859.0,76260803564.0,115000000000000.0,17800000000000.0,191000000000000.0,2.631843604,2.276876329,6.246478493,2.735305377,116000000000.0,105000000000.0,651000000000000.0,56000000000000.0,97.4,98.2,289.9,297.9
01P17GE214,General Electric Company,GEnx-1B76A/P2,TAPS,TF,8.5657,48.11205847,349.1854637,2.796271333,2.268088148,0.700283713,0.210794482,913.7385146,43.15346391,13.79333333,17.68333333,1.943859805,1.690851419,4.348439183,2.244448679,6.873217301,84144552859.0,76260803564.0,115000000000000.0,17800000000000.0,191000000000000.0,2.631843604,2.276876329,6.246478493,2.735305377,116000000000.0,105000000000.0,651000000000000.0,56000000000000.0,97.4,98.2,289.9,297.9
01P17GE215,General Electric Company,GEnx-2B67/P,TAPS,TF,7.9872,43.54547867,299.8101369,2.452926901,2.008658345,0.641946644,0.218807934,863.5734027,43.15346391,13.79333333,17.68333333,1.742179848,1.65129712,3.456793329,2.286689449,6.873217301,76091459693.0,78928798725.0,82800000000000.0,20000000000000.0,191000000000000.0,2.354960918,2.209505935,4.843093743,2.82317139,105000000000.0,109000000000.0,436000000000000.0,66600000000000.0,97.4,98.2,289.9,297.9
01P21GE216,General Electric Company,GE90-110B1,DAC,TF,7.34,40.36,492.6,4.226111111,3.375,1.028611111,0.333611111,1390.296667,43.49,13.65,16.4,12.47515318,9.535853362,6.947401033,5.756810738,12.47515318,91500000000000.0,110000000000000.0,140000000000000.0,175000000000000.0,175000000000000.0,14.73967025,11.7016207,9.21594604,8.206674824,260000000000000.0,371000000000000.0,637000000000000.0,987000000000000.0,97.97,98.32,295.9,298.7
01P21GE217,General Electric Company,GE90-115B,DAC,TF,7.08,42.94,513.9,4.599722222,3.566111111,1.073055556,0.341111111,1453.581667,43.49,13.65,16.4,14.94023753,9.656871371,7.31967136,5.314780514,14.94023753,89400000000000.0,103000000000000.0,143000000000000.0,163000000000000.0,163000000000000.0,17.37502413,11.75946331,9.677353788,7.59219967,233000000000000.0,336000000000000.0,644000000000000.0,925000000000000.0,97.97,98.32,295.9,298.7
01P08CM102,CFM International,CFM56-5B1/3,Tech Insertion,TF,5.5,30.2,133.4,1.318,1.063,0.347,0.108,448.0,43.27,13.83,18.7,78.7,53.4,1.94,0.73,78.7,384000000000000.0,427000000000000.0,78700000000000.0,24200000000000.0,434000000000000.0,90.5,63.5,2.97,1.06,910000000000000.0,1180000000000000.0,437000000000000.0,120000000000000.0,99.5,100.2,295.5,311.8
01P08CM103,CFM International,CFM56-5B2/3,Tech Insertion,TF,5.5,31.3,137.9,1.385,1.107,0.358,0.111,463.0,43.27,13.83,18.7,84.2,58.0,2.11,0.72,84.2,366000000000000.0,422000000000000.0,84900000000000.0,22200000000000.0,434000000000000.0,96.0,68.4,3.23,1.03,842000000000000.0,1130000000000000.0,472000000000000.0,107000000000000.0,99.5,100.2,295.5,311.8
01P08CM104,CFM International,CFM56-5B3/3,Tech Insertion,TF,5.4,32.6,142.3,1.462,1.153,0.369,0.113,478.0,43.27,13.83,18.7,88.5,62.7,2.31,0.71,88.5,340000000000000.0,415000000000000.0,91400000000000.0,20400000000000.0,434000000000000.0,100.0,73.4,3.51,0.99,758000000000000.0,1070000000000000.0,505000000000000.0,94700000000000.0,99.5,100.2,295.5,311.8
01P08CM105,CFM International,CFM56-5B4/3,Tech Insertion,TF,5.7,27.3,120.1,1.142,0.939,0.316,0.102,407.0,43.27,13.83,18.7,61.3,41.4,1.47,0.77,61.3,416000000000000.0,433000000000000.0,61800000000000.0,31800000000000.0,433000000000000.0,71.7,50.5,2.26,1.18,1090000000000000.0,1320000000000000.0,349000000000000.0,177000000000000.0,99.5,100.2,295.5,311.8
01P08CM106,CFM International,CFM56-5B5/3,Tech Insertion,TF,6.0,23.1,97.9,0.894,0.743,0.264,0.092,343.0,43.27,13.83,18.7,37.6,26.3,0.96,0.89,37.6,429000000000000.0,388000000000000.0,39800000000000.0,53000000000000.0,429000000000000.0,46.2,33.1,1.48,1.53,1340000000000000.0,1340000000000000.0,225000000000000.0,361000000000000.0,99.5,100.2,295.5,311.8
01P08CM107,CFM International,CFM56-5B6/3,Tech Insertion,TF,5.9,24.3,104.5,0.965,0.8,0.28,0.095,361.0,43.27,13.83,18.7,43.5,30.8,1.08,0.84,43.5,431000000000000.0,413000000000000.0,45700000000000.0,45200000000000.0,431000000000000.0,52.6,38.5,1.67,1.39,1280000000000000.0,1380000000000000.0,260000000000000.0,292000000000000.0,99.5,100.2,295.5,311.8
01P08CM108,CFM International,CFM56-5B7/3,Tech Insertion,TF,5.7,27.3,120.1,1.142,0.939,0.316,0.102,407.0,43.27,13.83,18.7,61.3,41.4,1.47,0.77,61.3,416000000000000.0,433000000000000.0,61800000000000.0,31800000000000.0,433000000000000.0,71.7,50.5,2.26,1.18,1090000000000000.0,1320000000000000.0,349000000000000.0,177000000000000.0,99.5,100.2,295.5,311.8
01P08CM109,CFM International,CFM56-5B8/3,Tech Insertion,TF,6.0,22.7,96.1,0.875,0.727,0.26,0.091,338.0,43.27,13.83,18.7,36.2,25.0,0.93,0.9,36.2,427000000000000.0,378000000000000.0,38300000000000.0,55500000000000.0,427000000000000.0,44.5,31.8,1.43,1.56,1350000000000000.0,1320000000000000.0,217000000000000.0,385000000000000.0,99.5,100.2,295.5,311.8
01P08CM110,CFM International,CFM56-5B9/3,Tech Insertion,TF,5.9,24.2,103.6,0.955,0.793,0.277,0.095,359.0,43.27,13.83,18.7,42.7,30.3,1.06,0.85,42.7,431000000000000.0,411000000000000.0,44900000000000.0,46100000000000.0,431000000000000.0,51.7,37.9,1.64,1.42,1290000000000000.0,1380000000000000.0,255000000000000.0,300000000000000.0,99.5,100.2,295.5,311.8
01P22FC001,CFM International,CFM56-7B26/3 (Research Measurement),Tech Insertion,TF,5.1,27.7,117.0,1.213,0.986,0.331,0.108,429.0,43.3,13.98,17.7,69.1,46.7,1.1,1.8,69.1,452000000000000.0,429000000000000.0,71400000000000.0,26700000000000.0,452000000000000.0,78.8,55.1,1.6,2.8,1120000000000000.0,1280000000000000.0,451000000000000.0,179000000000000.0,96.61,96.87,294.7,302.9
01P11CM111,CFM International,CFM56-7B20E,Tech Insertion,TF,5.5,22.4,91.6,0.896,0.746,0.268,0.094,348.0,43.27,13.83,18.7,33.5,22.7,0.95,0.91,33.5,422000000000000.0,360000000000000.0,39300000000000.0,56300000000000.0,420000000000000.0,41.5,29.1,1.46,1.56,1380000000000000.0,1290000000000000.0,222000000000000.0,381000000000000.0,99.5,100.2,295.5,311.8
01P11CM112,CFM International,CFM56-7B22E,Tech Insertion,TF,5.3,24.2,101.0,1.004,0.832,0.291,0.099,377.0,43.27,13.83,18.7,41.5,29.3,1.13,0.83,41.5,431000000000000.0,407000000000000.0,47900000000000.0,43800000000000.0,431000000000000.0,50.6,36.9,1.75,1.34,1320000000000000.0,1380000000000000.0,273000000000000.0,269000000000000.0,99.5,100.2,295.5,311.8
01P11CM113,CFM International,CFM56-7B22E/B1,Tech Insertion,TF,5.3,24.2,101.0,1.004,0.832,0.291,0.099,377.0,43.27,13.83,18.7,41.5,29.3,1.13,0.83,41.5,431000000000000.0,407000000000000.0,47900000000000.0,43800000000000.0,431000000000000.0,50.6,36.9,1.75,1.34,1320000000000000.0,1380000000000000.0,273000000000000.0,269000000000000.0,99.5,100.2,295.5,311.8
01P11CM114,CFM International,CFM56-7B24E,Tech Insertion,TF,5.3,25.6,107.6,1.086,0.895,0.308,0.103,398.0,43.27,13.83,18.7,48.6,33.6,1.29,0.8,48.6,428000000000000.0,424000000000000.0,54600000000000.0,36900000000000.0,431000000000000.0,58.3,41.7,2.0,1.24,1240000000000000.0,1390000000000000.0,310000000000000.0,212000000000000.0,99.5,100.2,295.5,311.8
01P11CM115,CFM International,CFM56-7B24E/B1,Tech Insertion,TF,5.3,25.6,107.6,1.086,0.895,0.308,0.103,398.0,43.27,13.83,18.7,48.6,33.6,1.29,0.8,48.6,428000000000000.0,424000000000000.0,54600000000000.0,36900000000000.0,431000000000000.0,58.3,41.7,2.0,1.24,1240000000000000.0,1390000000000000.0,310000000000000.0,212000000000000.0,99.5,100.2,295.5,311.8
01P11CM116,CFM International,CFM56-7B26E,Tech Insertion,TF,5.1,27.7,117.0,1.213,0.986,0.331,0.108,429.0,43.27,13.83,18.7,61.8,40.3,1.57,0.75,61.8,415000000000000.0,433000000000000.0,65400000000000.0,29500000000000.0,433000000000000.0,72.3,49.2,2.42,1.11,1100000000000000.0,1340000000000000.0,369000000000000.0,154000000000000.0,99.5,100.2,295.5,311.8
