longitude,latitude,altitude,time,flight_id,true_airspeed,aircraft_mass,fuel_flow_1,fuel_flow_2
-26.18148148,34.472592592568574,10900,2022-03-01 00:25:41,test,218.33688386801825,236646.33577717538,0.788207875,0.788207875
-26.18333333,34.47333333330868,10900,2022-03-01 00:25:42,test,218.34127703034804,236644.75936142454,0.78821187,0.78821187
-26.18518519,34.47407407404879,10900,2022-03-01 00:25:43,test,218.3456698993855,236643.1829376839,0.788218527,0.788218527
-26.18703704,34.47481481,10900,2022-03-01 00:25:44,test,218.3500641200716,236641.6065006301,0.788225188,0.788225188
-26.18888889,34.475555555529006,10900,2022-03-01 00:25:45,test,218.3544596929748,236640.03005025338,0.788230266,0.788230266
-26.19074074,34.47629629626911,10900,2022-03-01 00:25:46,test,218.35885565351273,236638.45358972228,0.788234318,0.788234318
-26.19259259,34.477037037009225,10900,2022-03-01 00:25:47,test,218.36325131973658,236636.87712108644,0.788243632,0.788243632
-26.19444444,34.47777777774933,10900,2022-03-01 00:25:48,test,218.36764998340024,236635.30063382193,0.78824766,0.78824766
-26.1962963,34.478518518489444,10900,2022-03-01 00:25:49,test,218.37204835275568,236633.72413850186,0.788252772,0.788252772
-26.19814815,34.47925925922955,10900,2022-03-01 00:25:50,test,218.37644710899227,236632.1476329578,0.788256759,0.788256759
-26.2,34.47999999996966,10900,2022-03-01 00:25:51,test,218.38084557112052,236630.57111943926,0.788266131,0.788266131
-26.20185185,34.48074074070977,10900,2022-03-01 00:25:52,test,218.38524702945733,236628.99458717793,0.788270162,0.788270162
-26.2037037,34.481481481449876,10900,2022-03-01 00:25:53,test,218.38964819344645,236627.41804685423,0.7882753,0.7882753
-26.20555556,34.48222222218998,10900,2022-03-01 00:25:54,test,218.39404974399474,236625.84149625446,0.788283542,0.788283542
-26.20740741,34.482962962930095,10900,2022-03-01 00:25:55,test,218.39845360916246,236624.26492917055,0.78828868,0.78828868
-26.20925926,34.4837037,10900,2022-03-01 00:25:56,test,218.4028578608302,236622.68835181024,0.788291176,0.788291176
-26.21111111,34.48444444441031,10900,2022-03-01 00:25:57,test,218.40726085310828,236621.11176945848,0.788299461,0.788299461
-26.21296296,34.48518518515042,10900,2022-03-01 00:25:58,test,218.41166615962885,236619.53517053687,0.788304564,0.788304564
-26.21481481,34.48592592589053,10900,2022-03-01 00:25:59,test,218.41607185232928,236617.95856140985,0.788311311,0.788311311
-26.21666667,34.48666666663064,10900,2022-03-01 00:26:00,test,218.42047889504215,236616.38193878776,0.788318024,0.788318024
-26.21851852,34.487407407370746,10900,2022-03-01 00:26:01,test,218.42488728756084,236614.80530273996,0.788320516,0.788320516
-26.22037037,34.48814814811085,10900,2022-03-01 00:26:02,test,218.42929442012988,236613.2287,0.788327228,0.788327228
-26.22222222,34.488888888850965,10900,2022-03-01 00:26:03,test,218.43370290222427,236611.65200725046,0.78833394,0.78833394
-26.22407407,34.48962962959107,10900,2022-03-01 00:26:04,test,218.43811273392004,236610.0753393699,0.788338003,0.788338003
-26.22592593,34.49037037033118,10900,2022-03-01 00:26:05,test,218.44252226987533,236608.49866336433,0.788345865,0.788345865
-26.22777778,34.49111111107129,10900,2022-03-01 00:26:06,test,218.44693383583015,236606.92197163458,0.788349939,0.788349939
-26.22962963,34.49185185,10900,2022-03-01 00:26:07,test,218.4513451056083,236605.34527175705,0.788356662,0.788356662
-26.23148148,34.49259259,10900,2022-03-01 00:26:08,test,218.45575772478443,236603.76855843377,0.788363391,0.788363391
-26.23333333,34.493333333291616,10900,2022-03-01 00:26:09,test,218.46017169263848,236602.1918316514,0.788365926,0.788365926
-26.23518519,34.49407407403172,10900,2022-03-01 00:26:10,test,218.46458439956237,236600.6150997996,0.788374251,0.788374251
-26.23703704,34.49481481477183,10900,2022-03-01 00:26:11,test,218.46899941987314,236599.0383512983,0.788377874,0.788377874
-26.23888889,34.49555555551194,10900,2022-03-01 00:26:12,test,218.47341385933203,236597.46159555129,0.788386169,0.788386169
-26.24074074,34.49629629625205,10900,2022-03-01 00:26:13,test,218.47783061238826,236595.88482321403,0.7883887,0.7883887
-26.24259259,34.49703703699216,10900,2022-03-01 00:26:14,test,218.48224610364935,236594.30804581486,0.788398146,0.788398146
-26.24444444,34.49777777773227,10900,2022-03-01 00:26:15,test,218.48666458850866,236592.73124952283,0.788402243,0.788402243
-26.2462963,34.49851851847237,10900,2022-03-01 00:26:16,test,218.4910827764444,236591.15444503663,0.788406336,0.788406336
-26.24814815,34.49925925921249,10900,2022-03-01 00:26:17,test,218.49550066674246,236589.57763236426,0.788414236,0.788414236
-26.25,34.49999999995259,10900,2022-03-01 00:26:18,test,218.49992058593998,236588.0008038927,0.788563603,0.788563603
-26.25185185,34.50074074,10900,2022-03-01 00:26:19,test,218.50443027709898,236586.42367668718,0.788568891,0.788568891
-26.2537037,34.50148148143281,10900,2022-03-01 00:26:20,test,218.5089403,236584.8465389055,0.788574644,0.788574644
-26.25555556,34.50222222217292,10900,2022-03-01 00:26:21,test,218.51345106103776,236583.26938961778,0.788577284,0.788577284
-26.25740741,34.502962962913024,10900,2022-03-01 00:26:22,test,218.5179605088949,236581.69223504982,0.788583038,0.788583038
-26.25925926,34.50370370365314,10900,2022-03-01 00:26:23,test,218.52247061320293,236580.11506897284,0.788588335,0.788588335
-26.26111111,34.50444444439324,10900,2022-03-01 00:26:24,test,218.5269810904963,236578.5378923033,0.788594094,0.788594094
-26.26296296,34.50518518513336,10900,2022-03-01 00:26:25,test,218.5314922,236576.96070411443,0.788596785,0.788596785
-26.26481481,34.50592592587346,10900,2022-03-01 00:26:26,test,218.5360020851627,236575.3835105443,0.788605198,0.788605198
-26.26666667,34.50666666661357,10900,2022-03-01 00:26:27,test,218.54051424840205,236573.80630014924,0.788607853,0.788607853
-26.26851852,34.50740740735368,10900,2022-03-01 00:26:28,test,218.54502513877418,236572.22908444246,0.788613576,0.788613576
-26.27037037,34.50814814809379,10900,2022-03-01 00:26:29,test,218.54953668556922,236570.65185728951,0.788617791,0.788617791
-26.27222222,34.508888888833894,10900,2022-03-01 00:26:30,test,218.55404792437344,236569.07462170816,0.788623136,0.788623136
-26.27407407,34.50962962957401,10900,2022-03-01 00:26:31,test,218.55855953583549,236567.49737543645,0.788628859,0.788628859
-26.27592593,34.510370370314114,10900,2022-03-01 00:26:32,test,218.56307180371567,236565.92011771788,0.788631564,0.788631564
-26.27777778,34.51111111105422,10900,2022-03-01 00:26:33,test,218.56758279908775,236564.3428545901,0.788639949,0.788639949
-26.27962963,34.51185185179433,10900,2022-03-01 00:26:34,test,218.5720960961242,236562.7655746924,0.788641512,0.788641512
-26.28148148,34.51259259253444,10900,2022-03-01 00:26:35,test,218.57660743943222,236561.18829166767,0.788649478,0.788649478
-26.28333333,34.513333333274545,10900,2022-03-01 00:26:36,test,218.5811208,236559.6109927113,0.788652622,0.788652622
-26.28518519,34.51407407401466,10900,2022-03-01 00:26:37,test,218.58563317360017,236558.03368746708,0.788656837,0.788656837
-26.28703704,34.514814814754764,10900,2022-03-01 00:26:38,test,218.59014523802517,236556.4563737929,0.788662153,0.788662153
-26.28888889,34.51555555549488,10900,2022-03-01 00:26:39,test,218.59465767485665,236554.87904948762,0.788670594,0.788670594
-26.29074074,34.516296296234984,10900,2022-03-01 00:26:40,test,218.59917241350675,236553.3017082999,0.788670573,0.788670573
-26.29259259,34.51703703697509,10900,2022-03-01 00:26:41,test,218.60368423397705,236551.7243671547,0.788679008,0.788679008
-26.29444444,34.51777778,10900,2022-03-01 00:26:42,test,218.6081983563773,236550.147,0.788683244,0.788683244
-26.2962963,34.51851851845531,10900,2022-03-01 00:26:43,test,218.6127122,236548.5696426503,0.788685919,0.788685919
-26.29814815,34.519259259195415,10900,2022-03-01 00:26:44,test,218.61722471139208,236546.99227081216,0.788694361,0.788694361
-26.3,34.51999999993553,10900,2022-03-01 00:26:46,test,218.6217395543401,236545.4148820903,0.788697059,0.788697059
-26.30185185,34.520740740675635,10900,2022-03-01 00:26:47,test,218.6262531242998,236543.83748797304,0.788702806,0.788702806
-26.3037037,34.52148148141574,10900,2022-03-01 00:26:48,test,218.63076735074623,236542.26008236033,0.788705487,0.788705487
-26.30555556,34.522222222155854,10900,2022-03-01 00:26:49,test,218.63528030407588,236540.68267138692,0.788712384,0.788712384
-26.30740741,34.52296296289596,10900,2022-03-01 00:26:50,test,218.63979459458204,236539.10524661935,0.788718134,0.788718134
-26.30925926,34.52370370363607,10900,2022-03-01 00:26:51,test,218.64430954140366,236537.5278103521,0.788720825,0.788720825
-26.31111111,34.52444444437618,10900,2022-03-01 00:26:52,test,218.64882321540298,236535.95036870305,0.788729281,0.788729281
-26.31296296,34.525185185116285,10900,2022-03-01 00:26:53,test,218.65333919108187,236534.3729101405,0.788729287,0.788729287
-26.31481481,34.52592593,10900,2022-03-01 00:26:54,test,218.65785224813936,236532.79545156588,0.788738837,0.788738837
-26.31666667,34.526666666596505,10900,2022-03-01 00:26:55,test,218.66236828781655,236531.21797389266,0.788740442,0.788740442
-26.31851852,34.52740740733661,10900,2022-03-01 00:26:56,test,218.66688237389624,236529.64049300863,0.788748908,0.788748908
-26.32037037,34.528148148076724,10900,2022-03-01 00:26:57,test,218.67139876165177,236528.06299519262,0.788748904,0.788748904
-26.32222222,34.52888888881683,10900,2022-03-01 00:26:58,test,218.6759122307283,236526.48549738489,0.78875847,0.78875847
-26.32407407,34.529629629556936,10900,2022-03-01 00:26:59,test,218.68042868258593,236524.90798044414,0.788760033,0.788760033
-26.32592593,34.53037037029705,10900,2022-03-01 00:27:00,test,218.68494318049557,236523.33046037777,0.788766951,0.788766951
-26.32777778,34.531111111037156,10900,2022-03-01 00:27:01,test,218.68945901549338,236521.75292647613,0.788771166,0.788771166
-26.32962963,34.53185185177726,10900,2022-03-01 00:27:02,test,218.69397454216025,236520.17538414447,0.788775429,0.788775429
-26.33148148,34.532592592517375,10900,2022-03-01 00:27:03,test,218.69848976039555,236518.59783328645,0.788782309,0.788782309
-26.33333333,34.53333333325748,10900,2022-03-01 00:27:04,test,218.70300631567574,236517.02026866775,0.78878657,0.78878657
-26.33518518,34.534074073997594,10900,2022-03-01 00:27:05,test,218.7075226,236515.44269552774,0.788790802,0.788790802
-26.33703704,34.53481481,10900,2022-03-01 00:27:06,test,218.7120385011057,236513.86511392344,0.788793517,0.788793517
-26.33888889,34.535555555477806,10900,2022-03-01 00:27:07,test,218.71655316651535,236512.28752688973,0.788801949,0.788801949
-26.34074074,34.53629629621792,10900,2022-03-01 00:27:08,test,218.7210701336366,236510.70992299248,0.788806228,0.788806228
-26.34259259,34.537037036958026,10900,2022-03-01 00:27:09,test,218.72558679233114,236509.13231053622,0.788808908,0.788808908
-26.34444444,34.53777777769813,10900,2022-03-01 00:27:10,test,218.7301021780419,236507.55469272015,0.788817385,0.788817385
-26.3462963,34.538518518438245,10900,2022-03-01 00:27:11,test,218.73461986537995,236505.97705794938,0.788820064,0.788820064
-26.34814815,34.53925925917835,10900,2022-03-01 00:27:12,test,218.73913627965837,236504.39941782044,0.788825864,0.788825864
-26.35,34.53999999991846,10900,2022-03-01 00:27:13,test,218.7436533501956,236502.8217660927,0.788828592,0.788828592
-26.35185185,34.54074074065857,10900,2022-03-01 00:27:14,test,218.74816914770432,236501.24410890802,0.788835486,0.788835486
-26.3537037,34.54148148139868,10900,2022-03-01 00:27:15,test,218.7526862820793,236499.66643793695,0.788841321,0.788841321
-26.35555556,34.54222222213879,10900,2022-03-01 00:27:16,test,218.75720407282924,236498.08875529483,0.788844105,0.788844105
-26.35740741,34.542962962878896,10900,2022-03-01 00:27:17,test,218.76172064398463,236496.51106708572,0.78885105,0.78885105
-26.35925926,34.5437037,10900,2022-03-01 00:27:18,test,218.76623858274021,236494.93336498618,0.788852643,0.788852643
-26.36111111,34.544444444359115,10900,2022-03-01 00:27:19,test,218.77075456752948,236493.35565970046,0.788862242,0.788862242
-26.36296296,34.54518518509922,10900,2022-03-01 00:27:20,test,218.77527353499875,236491.77793521676,0.788862277,0.788862277
-26.36481481,34.545925925840805,10900,2022-03-01 00:27:21,test,218.77978958369104,236490.2002106636,0.788868084,0.788868084
-26.36666667,34.54666666658323,10900,2022-03-01 00:27:22,test,218.78430628875205,236488.62247449494,0.788874989,0.788874989
-26.36851852,34.54740740732566,10900,2022-03-01 00:27:23,test,218.78882433086952,236487.04472451747,0.788880295,0.788880295
-26.37037037,34.54814814806809,10900,2022-03-01 00:27:24,test,218.79334269180399,236485.46696392822,0.788883409,0.788883409
-26.37222222,34.54888888881051,10900,2022-03-01 00:27:25,test,218.79786003309144,236483.8891971104,0.788888764,0.788888764
-26.37407407,34.54962962955294,10900,2022-03-01 00:27:26,test,218.80237774665525,236482.31141958313,0.788894581,0.788894581
-26.37592593,34.55037037029536,10900,2022-03-01 00:27:27,test,218.80689611655356,236480.73363042154,0.788897286,0.788897286
-26.37777778,34.55111111103779,10900,2022-03-01 00:27:28,test,218.81141321339507,236479.15583585054,0.788904244,0.788904244
-26.37962963,34.551851851780214,10900,2022-03-01 00:27:29,test,218.81593164724808,236477.57802736346,0.788905862,0.788905862
-26.38148148,34.55259259252264,10900,2022-03-01 00:27:30,test,218.82044812733994,236476.00021563953,0.788915432,0.788915432
-26.38333333,34.553333333265066,10900,2022-03-01 00:27:31,test,218.8249675898884,236474.42238477504,0.78891705,0.78891705
-26.38518519,34.554074074007495,10900,2022-03-01 00:27:32,test,218.82948509861387,236472.84455067525,0.788923966,0.788923966
-26.38703704,34.55481481474992,10900,2022-03-01 00:27:33,test,218.8340039443722,236471.26670274284,0.788926684,0.788926684
-26.38888889,34.55555555549235,10900,2022-03-01 00:27:34,test,218.83852151711616,236469.68884937523,0.788932557,0.788932557
-26.39074074,34.55629629623478,10900,2022-03-01 00:27:35,test,218.84303974627235,236468.11098426112,0.788935228,0.788935228
-26.39259259,34.55703704,10900,2022-03-01 00:27:36,test,218.8475567022281,236466.5331138061,0.788943711,0.788943711
-26.39444444,34.55777777771963,10900,2022-03-01 00:27:37,test,218.85207595998887,236464.95522638425,0.788946428,0.788946428
-26.3962963,34.55851851846205,10900,2022-03-01 00:27:38,test,218.85659394481016,236463.37733352766,0.788953369,0.788953369
-26.39814815,34.55925925920448,10900,2022-03-01 00:27:39,test,218.86111326659127,236461.79942679004,0.788954992,0.788954992
-26.4,34.56,10900,2022-03-01 00:27:40,test,218.86563063475992,236460.22151680593,0.788961966,0.788961966
-26.40185185,34.56074074068933,10900,2022-03-01 00:27:41,test,218.8701493398804,236458.6435928736,0.788966207,0.788966207
-26.4037037,34.561481481431755,10900,2022-03-01 00:27:42,test,218.8746677368654,236457.0656604587,0.78897314,0.78897314
-26.40555556,34.562222222174185,10900,2022-03-01 00:27:43,test,218.87918747075688,236455.48771417918,0.78897588,0.78897588
-26.40740741,34.56296296291661,10900,2022-03-01 00:27:44,test,218.88370593177314,236453.90976241993,0.78898172,0.78898172
-26.40925926,34.56370370365904,10900,2022-03-01 00:27:45,test,218.88822504927703,236452.33179897995,0.788984456,0.788984456
-26.41111111,34.56444444440147,10900,2022-03-01 00:27:46,test,218.89274289362754,236450.7538300682,0.788991392,0.788991392
-26.41296296,34.56518518514389,10900,2022-03-01 00:27:47,test,218.89726207523645,236449.1758472837,0.788993032,0.788993032
-26.41481481,34.56592592588632,10900,2022-03-01 00:27:48,test,218.90177930315826,236447.5978612193,0.789002628,0.789002628
-26.41666667,34.56666666662874,10900,2022-03-01 00:27:49,test,218.90629951368842,236446.01985596423,0.78900423,0.78900423
-26.41851852,34.56740740737117,10900,2022-03-01 00:27:50,test,218.91081777050897,236444.44184750482,0.789011183,0.789011183
-26.42037037,34.56814814811359,10900,2022-03-01 00:27:51,test,218.91533736449352,236442.86382513886,0.789013926,0.789013926
-26.42222222,34.56888888885602,10900,2022-03-01 00:27:52,test,218.91985568563874,236441.28579728666,0.789019778,0.789019778
-26.42407407,34.569629629598445,10900,2022-03-01 00:27:53,test,218.92437466333348,236439.70775773138,0.789022483,0.789022483
-26.42592593,34.570370370340875,10900,2022-03-01 00:27:54,test,218.92889236796017,236438.12971276444,0.789029435,0.789029435
-26.42777778,34.57111111,10900,2022-03-01 00:27:55,test,218.93341140992953,236436.55165389477,0.789033737,0.789033737
-26.42962963,34.57185185182573,10900,2022-03-01 00:27:56,test,218.93793014368563,236434.97358642062,0.789040703,0.789040703
-26.43148148,34.57259259256816,10900,2022-03-01 00:27:57,test,218.94245021468979,236433.39550501457,0.789042358,0.789042358
-26.43333333,34.57333333331058,10900,2022-03-01 00:27:58,test,218.9469683321655,236431.81742029934,0.789047723,0.789047723
-26.43518519,34.57407407405301,10900,2022-03-01 00:27:59,test,218.95148682218044,236430.2393248524,0.789053587,0.789053587
-26.43703704,34.57481481479543,10900,2022-03-01 00:28:00,test,218.9560059688067,236428.66121767857,0.78905895,0.78905895
-26.43888889,34.57555555553786,10900,2022-03-01 00:28:01,test,218.96052548796519,236427.08309977804,0.789063264,0.789063264
-26.44074074,34.57629629628028,10900,2022-03-01 00:28:02,test,218.96504469918926,236425.5049732506,0.789067572,0.789067572
-26.44259259,34.57703703702271,10900,2022-03-01 00:28:03,test,218.96956360226687,236423.92683810653,0.789071856,0.789071856
-26.44444444,34.577777777765135,10900,2022-03-01 00:28:04,test,218.97408219718045,236422.34869439455,0.78907882,0.78907882
-26.4462963,34.578518518507565,10900,2022-03-01 00:28:05,test,218.97860212948228,236420.77053675536,0.78908314,0.78908314
-26.44814815,34.57925925924999,10900,2022-03-01 00:28:06,test,218.98312175377333,236419.19237047475,0.789085862,0.789085862
-26.45,34.57999999999242,10900,2022-03-01 00:28:07,test,218.98764010540583,236417.61419875096,0.789090185,0.789090185
-26.45185185,34.580740740734846,10900,2022-03-01 00:28:08,test,218.9921581489368,236416.03601838168,0.789097115,0.789097115
-26.4537037,34.58148148147727,10900,2022-03-01 00:28:09,test,218.99667752990956,236414.4578241519,0.789101445,0.789101445
-26.45555556,34.58222222,10900,2022-03-01 00:28:10,test,219.00119660289818,236412.8796212618,0.78910572,0.78910572
-26.45740741,34.58296296296212,10900,2022-03-01 00:28:11,test,219.00571536792205,236411.3014098219,0.789112707,0.789112707
-26.45925926,34.58370370370455,10900,2022-03-01 00:28:12,test,219.01023547043977,236409.72318440775,0.789112789,0.789112789
-26.46111111,34.58444444444697,10900,2022-03-01 00:28:13,test,219.01475265491874,236408.14495883018,0.789122418,0.789122418
-26.46296296,34.58518519,10900,2022-03-01 00:28:14,test,219.01927282237853,236406.5667139949,0.789124056,0.789124056
-26.46481481,34.585925925931825,10900,2022-03-01 00:28:15,test,219.02379103650466,236404.9884658826,0.789131043,0.789131043
-26.46666667,34.586666666674255,10900,2022-03-01 00:28:16,test,219.02831058825254,236403.41020379597,0.789132684,0.789132684
-26.46851852,34.587407407416684,10900,2022-03-01 00:28:17,test,219.03282818648844,236401.8319384285,0.789142324,0.789142324
-26.47037037,34.58814814815911,10900,2022-03-01 00:28:18,test,219.0373487679116,236400.25365378035,0.789142415,0.789142415
-26.47222222,34.588888888901536,10900,2022-03-01 00:28:19,test,219.04186643133488,236398.67536895088,0.789149402,0.789149402
-26.47407407,34.58962962964396,10900,2022-03-01 00:28:20,test,219.04638543244081,236397.09707014757,0.789153701,0.789153701
-26.47592593,34.59037037038639,10900,2022-03-01 00:28:21,test,219.05090412573378,236395.51876274572,0.789158003,0.789158003
-26.47777778,34.59111111112881,10900,2022-03-01 00:28:22,test,219.0554225112794,236393.9404467388,0.789164952,0.789164952
-26.47962963,34.59185185187124,10900,2022-03-01 00:28:23,test,219.05994223446217,236392.36211683508,0.789167751,0.789167751
-26.48148148,34.59259259261366,10900,2022-03-01 00:28:24,test,219.06446068542203,236390.7837813326,0.789173607,0.789173607
-26.48333333,34.59333333335609,10900,2022-03-01 00:28:25,test,219.06897979303358,236389.20543411825,0.78917636,0.78917636
-26.48518519,34.594074074098515,10900,2022-03-01 00:28:26,test,219.07349762853337,236387.62708139757,0.789183309,0.789183309
-26.48703704,34.594814814840944,10900,2022-03-01 00:28:27,test,219.0780168017164,236386.04871478022,0.789186112,0.789186112
-26.48888889,34.595555555583374,10900,2022-03-01 00:28:28,test,219.08253470265365,236384.47034255706,0.789191972,0.789191972
-26.49074074,34.5962963,10900,2022-03-01 00:28:29,test,219.0870533,236382.89195861382,0.789197381,0.789197381
-26.49259259,34.597037037068226,10900,2022-03-01 00:28:30,test,219.0915722,236381.31356385132,0.789201697,0.789201697
-26.49444444,34.59777777781065,10900,2022-03-01 00:28:31,test,219.0960908153014,236379.7351604569,0.789206011,0.789206011
-26.4962963,34.59851851855308,10900,2022-03-01 00:28:32,test,219.1006091313716,236378.1567484353,0.789210329,0.789210329
-26.49814815,34.59925926,10900,2022-03-01 00:28:33,test,219.10512713979927,236376.5783277773,0.789217326,0.789217326
-26.5,34.60000000003793,10900,2022-03-01 00:28:34,test,219.10964648618565,236374.99989312456,0.788856483,0.788856483
-26.50185185,34.60074074078035,10900,2022-03-01 00:28:35,test,219.1139389707931,236373.4221801592,0.78886172,0.78886172
-26.5037037,34.60148148152278,10900,2022-03-01 00:28:36,test,219.11823211911374,236371.84445671848,0.788865409,0.788865409
-26.50555556,34.602222222265205,10900,2022-03-01 00:28:37,test,219.12252496707274,236370.26672590006,0.78886649,0.78886649
-26.50740741,34.602962963007634,10900,2022-03-01 00:28:38,test,219.12681586902178,236368.68899292097,0.788870028,0.788870028
-26.50925926,34.603703703750064,10900,2022-03-01 00:28:39,test,219.13110640177803,236367.11125286552,0.788873729,0.788873729
-26.51111111,34.604444444492486,10900,2022-03-01 00:28:40,test,219.13539661905511,236365.53350540836,0.788877426,0.788877426
-26.51296296,34.605185185234916,10900,2022-03-01 00:28:41,test,219.1396865358486,236363.95575055695,0.788880012,0.788880012
-26.51481481,34.60592592597734,10900,2022-03-01 00:28:42,test,219.1439754716813,236362.37799053342,0.788882138,0.788882138
-26.51666667,34.60666666671787,10900,2022-03-01 00:28:43,test,219.14826314265196,236360.80022625742,0.788885832,0.788885832
-26.51851852,34.60740740745798,10900,2022-03-01 00:28:44,test,219.15255051377045,236359.22245459308,0.788891079,0.788891079
-26.52037037,34.60814814819809,10900,2022-03-01 00:28:45,test,219.15683854925956,236357.64467243486,0.788890664,0.788890664
-26.52222222,34.608888888938196,10900,2022-03-01 00:28:46,test,219.1611237434687,236356.0668911066,0.788895938,0.788895938
-26.52407407,34.60962963,10900,2022-03-01 00:28:47,test,219.16540961781797,236354.48909923155,0.788898084,0.788898084
-26.52592593,34.610370370418416,10900,2022-03-01 00:28:48,test,219.1696942276806,236352.91130306368,0.788900669,0.788900669
-26.52777778,34.61111111115852,10900,2022-03-01 00:28:49,test,219.1739778567751,236351.3335017252,0.788904362,0.788904362
-26.52962963,34.61185185189863,10900,2022-03-01 00:28:50,test,219.17826118648213,236349.75569300118,0.788906491,0.788906491
-26.53148148,34.61259259263874,10900,2022-03-01 00:28:51,test,219.1825433,236348.1779,0.788911728,0.788911728
-26.53333333,34.61333333337885,10900,2022-03-01 00:28:52,test,219.18682598231285,236346.60005656217,0.788912742,0.788912742
-26.53518519,34.61407407411895,10900,2022-03-01 00:28:53,test,219.1911067679241,236345.0222310784,0.788919083,0.788919083
-26.53703704,34.614814814859066,10900,2022-03-01 00:28:54,test,219.1953888995626,236343.4443929122,0.788917472,0.788917472
-26.53888889,34.61555555559917,10900,2022-03-01 00:28:55,test,219.19966744081796,236341.86655796852,0.788923807,0.788923807
-26.54074074,34.61629629633928,10900,2022-03-01 00:28:56,test,219.20394732874857,236340.28871035445,0.788924842,0.788924842
-26.54259259,34.61703703707939,10900,2022-03-01 00:28:57,test,219.20822527154212,236338.71086067054,0.788928537,0.788928537
-26.54444444,34.61777778,10900,2022-03-01 00:28:58,test,219.21250291546303,236337.13300359595,0.788932224,0.788932224
-26.5462963,34.618518518559604,10900,2022-03-01 00:28:59,test,219.21678026070566,236335.55513914768,0.788935876,0.788935876
-26.54814815,34.61925925929972,10900,2022-03-01 00:29:00,test,219.2210573066613,236333.97726739483,0.788938468,0.788938468
-26.55,34.62000000003982,10900,2022-03-01 00:29:01,test,219.22533337269772,236332.39939045976,0.788940608,0.788940608
-26.55185185,34.62074074077993,10900,2022-03-01 00:29:02,test,219.22960817571325,236330.8215092435,0.788944261,0.788944261
-26.5537037,34.62148148152004,10900,2022-03-01 00:29:03,test,219.23388267988562,236329.24362072154,0.788949496,0.788949496
-26.55555556,34.62222222226015,10900,2022-03-01 00:29:04,test,219.23815785004186,236327.66572172887,0.788948987,0.788948987
-26.55740741,34.622962963000255,10900,2022-03-01 00:29:05,test,219.24243011178046,236326.0878237557,0.788952635,0.788952635
-26.55925926,34.62370370374037,10900,2022-03-01 00:29:06,test,219.24670207460142,236324.50991848492,0.788955227,0.788955227
-26.56111111,34.624444444480474,10900,2022-03-01 00:29:07,test,219.2509730581601,236322.93200803033,0.788959981,0.788959981
-26.56296296,34.62518518522059,10900,2022-03-01 00:29:08,test,219.2552444246071,236321.3540880678,0.788962573,0.788962573
-26.56481481,34.62592592596069,10900,2022-03-01 00:29:09,test,219.25951481153456,236319.77616292238,0.788964672,0.788964672
-26.56666667,34.62666667,10900,2022-03-01 00:29:10,test,219.26378393621448,236318.1982335784,0.788969921,0.788969921
-26.56851852,34.62740740744091,10900,2022-03-01 00:29:11,test,219.26805372670245,236316.6202937358,0.788970915,0.788970915
-26.57037037,34.62814814818102,10900,2022-03-01 00:29:12,test,219.27232157367834,236315.0423519055,0.788973059,0.788973059
-26.57222222,34.628888888921125,10900,2022-03-01 00:29:13,test,219.27658815897442,236313.46440578657,0.788978251,0.788978251
-26.57407407,34.62962962966124,10900,2022-03-01 00:29:14,test,219.2808554101589,236311.88644928485,0.78898195,0.78898195
-26.57592593,34.630370370401344,10900,2022-03-01 00:29:15,test,219.28512236368934,236310.30848538398,0.7889814,0.7889814
-26.57777778,34.63111111114145,10900,2022-03-01 00:29:16,test,219.28938640996782,236308.73052258373,0.788989288,0.788989288
-26.57962963,34.631851851881564,10900,2022-03-01 00:29:17,test,219.29365276819627,236307.1525440084,0.788987639,0.788987639
-26.58148148,34.63259259262167,10900,2022-03-01 00:29:18,test,219.2979155376224,236305.5745687295,0.788993949,0.788993949
-26.58333333,34.633333333361776,10900,2022-03-01 00:29:19,test,219.3021797,236303.9965808319,0.788993393,0.788993393
-26.58518519,34.63407407410189,10900,2022-03-01 00:29:20,test,219.3064408659146,236302.41859404597,0.789001285,0.789001285
-26.58703704,34.634814814841995,10900,2022-03-01 00:29:21,test,219.31070438914517,236300.84059147662,0.788999638,0.788999638
-26.58888889,34.63555556,10900,2022-03-01 00:29:22,test,219.3149643237628,236299.26259220118,0.78900594,0.78900594
-26.59074074,34.636296296322215,10900,2022-03-01 00:29:23,test,219.31922560683438,236297.68458032137,0.789006982,0.789006982
-26.59259259,34.63703703706232,10900,2022-03-01 00:29:24,test,219.3234849473366,236296.10656635714,0.789013285,0.789013285
-26.59444444,34.63777777780243,10900,2022-03-01 00:29:25,test,219.3277456365387,236294.52853978795,0.789011627,0.789011627
-26.5962963,34.63851851854254,10900,2022-03-01 00:29:26,test,219.33200273722306,236292.95051653366,0.789017935,0.789017935
-26.59814815,34.639259259282646,10900,2022-03-01 00:29:27,test,219.3362611872449,236291.37248066286,0.789017383,0.789017383
-26.6,34.64000000002275,10900,2022-03-01 00:29:28,test,219.3405167305371,236289.79444589678,0.789022591,0.789022591
-26.60185185,34.640740740762865,10900,2022-03-01 00:29:29,test,219.34477294120163,236288.21640071552,0.789026285,0.789026285
-26.6037037,34.64148148150297,10900,2022-03-01 00:29:30,test,219.34902885556835,236286.63834814582,0.789029931,0.789029931
-26.60555556,34.642222222243085,10900,2022-03-01 00:29:31,test,219.35328447319375,236285.06028828307,0.789030934,0.789030934
